   r(mas)        I/I0_B        I/I0_V        I/I0_R        I/I0_I        I/I0_H        I/I0_K
9.1075868e-01 1.8368750e-01 2.5878430e-01 3.3261880e-01 4.2671030e-01 5.2506070e-01 6.1248010e-01
9.1087005e-01 1.8223430e-01 2.5691570e-01 3.3061740e-01 4.2472350e-01 5.2029540e-01 6.0943000e-01
9.1098048e-01 1.8073510e-01 2.5497610e-01 3.2855320e-01 4.2266840e-01 5.1437300e-01 6.0601110e-01
9.1108997e-01 1.7919180e-01 2.5298700e-01 3.2642900e-01 4.2055240e-01 5.0653680e-01 6.0155730e-01
9.1119853e-01 1.7760560e-01 2.5095190e-01 3.2423040e-01 4.1839600e-01 4.9582470e-01 5.9541450e-01
9.1130615e-01 1.7598310e-01 2.4882740e-01 3.2196590e-01 4.1612150e-01 4.8144460e-01 5.8604700e-01
9.1141284e-01 1.7430720e-01 2.4664360e-01 3.1961330e-01 4.1379380e-01 4.6285430e-01 5.7198460e-01
9.1151859e-01 1.7260500e-01 2.4439060e-01 3.1717330e-01 4.1136720e-01 4.3992980e-01 5.5217330e-01
9.1162340e-01 1.7084270e-01 2.4205280e-01 3.1466700e-01 4.0887830e-01 4.1318910e-01 5.2621110e-01
9.1172728e-01 1.6900550e-01 2.3960160e-01 3.1205040e-01 4.0629680e-01 3.8360540e-01 4.9462260e-01
9.1183022e-01 1.6706080e-01 2.3701450e-01 3.0929840e-01 4.0361930e-01 3.5221870e-01 4.5864000e-01
9.1193223e-01 1.6493430e-01 2.3414320e-01 3.0629200e-01 4.0073520e-01 3.2004600e-01 4.1992510e-01
9.1203331e-01 1.6257260e-01 2.3082540e-01 3.0278410e-01 3.9740220e-01 2.8817950e-01 3.8027120e-01
9.1213345e-01 1.5980690e-01 2.2678450e-01 2.9847140e-01 3.9325050e-01 2.5751060e-01 3.4128760e-01
9.1223265e-01 1.5653580e-01 2.2174220e-01 2.9291840e-01 3.8779390e-01 2.2866300e-01 3.0411560e-01
9.1233092e-01 1.5263800e-01 2.1544000e-01 2.8573130e-01 3.8043900e-01 2.0197300e-01 2.6956050e-01
9.1242826e-01 1.4801290e-01 2.0770820e-01 2.7657560e-01 3.7068250e-01 1.7765870e-01 2.3809470e-01
9.1252467e-01 1.4270220e-01 1.9850880e-01 2.6527360e-01 3.5815700e-01 1.5574430e-01 2.0987190e-01
9.1262014e-01 1.3669570e-01 1.8791780e-01 2.5184710e-01 3.4272750e-01 1.3615350e-01 1.8487240e-01
9.1271469e-01 1.3010990e-01 1.7617610e-01 2.3654040e-01 3.2454670e-01 1.1879740e-01 1.6293430e-01
9.1280830e-01 1.2306100e-01 1.6360770e-01 2.1978860e-01 3.0409490e-01 1.0352620e-01 1.4386450e-01
9.1290097e-01 1.1571700e-01 1.5061210e-01 2.0214990e-01 2.8198650e-01 9.0193320e-02 1.2736270e-01
9.1299272e-01 1.0821230e-01 1.3751190e-01 1.8413410e-01 2.5893170e-01 7.8555350e-02 1.1313350e-01
9.1308354e-01 1.0072650e-01 1.2469480e-01 1.6629460e-01 2.3561170e-01 6.8421440e-02 1.0090710e-01
9.1317342e-01 9.3371820e-02 1.1237760e-01 1.4902320e-01 2.1264470e-01 5.9605340e-02 9.0394200e-02
9.1326237e-01 8.6261670e-02 1.0078410e-01 1.3264420e-01 1.9047550e-01 5.1936260e-02 8.1358150e-02
9.1335040e-01 7.9461470e-02 9.0013450e-02 1.1741120e-01 1.6955510e-01 4.5272570e-02 7.3593390e-02
9.1343749e-01 7.3027110e-02 8.0154510e-02 1.0342320e-01 1.5005750e-01 3.9489470e-02 6.6892300e-02
9.1352365e-01 6.6971900e-02 7.1187410e-02 9.0718200e-02 1.3206990e-01 3.4436520e-02 6.1084240e-02
9.1360889e-01 6.1317990e-02 6.3132010e-02 7.9332280e-02 1.1577230e-01 3.0050580e-02 5.6056340e-02
9.1369319e-01 5.6062480e-02 5.5936800e-02 6.9241280e-02 1.0118060e-01 2.6260950e-02 5.1707760e-02
9.1377657e-01 5.1208120e-02 4.9537800e-02 6.0345150e-02 8.8230610e-02 2.2973990e-02 4.7930020e-02
9.1385902e-01 4.6737610e-02 4.3874160e-02 5.2551880e-02 7.6796140e-02 2.0125000e-02 4.4633620e-02
9.1394054e-01 4.2636840e-02 3.8876340e-02 4.5754480e-02 6.6757380e-02 1.7650220e-02 4.1749400e-02
9.1402113e-01 3.8878290e-02 3.4469750e-02 3.9839740e-02 5.7979100e-02 1.5494960e-02 3.9215490e-02
9.1410079e-01 3.5437830e-02 3.0587290e-02 3.4705660e-02 5.0324290e-02 1.3614890e-02 3.6968380e-02
9.1417952e-01 3.2304370e-02 2.7174530e-02 3.0255430e-02 4.3656210e-02 1.1969480e-02 3.4970080e-02
9.1425733e-01 2.9456170e-02 2.4175170e-02 2.6402510e-02 3.7850230e-02 1.0519800e-02 3.3170860e-02
9.1433421e-01 2.6868200e-02 2.1540440e-02 2.3069380e-02 3.2793570e-02 9.2400110e-03 3.1533550e-02
9.1441016e-01 2.4515740e-02 1.9228700e-02 2.0197910e-02 2.8441130e-02 8.1212220e-03 3.0052830e-02
9.1448519e-01 2.2379950e-02 1.7197570e-02 1.7727620e-02 2.4711730e-02 7.1475270e-03 2.8714470e-02
9.1455929e-01 2.0444250e-02 1.5415410e-02 1.5597200e-02 2.1508210e-02 6.2973140e-03 2.7488160e-02
9.1463246e-01 1.8683880e-02 1.3847030e-02 1.3759290e-02 1.8753450e-02 5.5531290e-03 2.6361960e-02
9.1470471e-01 1.7086540e-02 1.2465450e-02 1.2169390e-02 1.6383200e-02 4.9022650e-03 2.5310700e-02
9.1477603e-01 1.5632520e-02 1.1242420e-02 1.0793040e-02 1.4340880e-02 4.3311820e-03 2.4335280e-02
9.1484642e-01 1.4313620e-02 1.0163520e-02 9.5960970e-03 1.2576790e-02 3.8293740e-03 2.3413030e-02
9.1491589e-01 1.3110720e-02 9.2028390e-03 8.5536840e-03 1.1049360e-02 3.3884860e-03 2.2539800e-02
9.1498444e-01 1.2014590e-02 8.3479970e-03 7.6426390e-03 9.7234750e-03 2.9988210e-03 2.1700650e-02
9.1505206e-01 1.1012480e-02 7.5849690e-03 6.8426290e-03 8.5673620e-03 2.6548440e-03 2.0897520e-02
9.1511875e-01 1.0097600e-02 6.9000570e-03 6.1397070e-03 7.5610920e-03 2.3516710e-03 2.0124480e-02
9.1518452e-01 9.2630580e-03 6.2863010e-03 5.5191210e-03 6.6870760e-03 2.0859960e-03 1.9381160e-02
9.1524936e-01 8.5002330e-03 5.7348650e-03 4.9720420e-03 5.9261540e-03 1.8520420e-03 1.8667140e-02
9.1531329e-01 7.8027510e-03 5.2378270e-03 4.4876530e-03 5.2624310e-03 1.6455470e-03 1.7981750e-02
9.1537628e-01 7.1653920e-03 4.7893970e-03 4.0581700e-03 4.6844190e-03 1.4640790e-03 1.7317630e-02
9.1543835e-01 6.5819500e-03 4.3844320e-03 3.6769040e-03 4.1793700e-03 1.3043440e-03 1.6677370e-02
9.1549950e-01 6.0485810e-03 4.0174630e-03 3.3373470e-03 3.7379900e-03 1.1634200e-03 1.6059280e-02
9.1555973e-01 5.5597400e-03 3.6842500e-03 3.0340290e-03 3.3512450e-03 1.0389440e-03 1.5458580e-02
9.1561903e-01 5.1108860e-03 3.3809360e-03 2.7628860e-03 3.0121890e-03 9.2880310e-04 1.4875300e-02
9.1567741e-01 4.6989740e-03 3.1044920e-03 2.5197060e-03 2.7137030e-03 8.3110130e-04 1.4306620e-02
9.1573487e-01 4.3216490e-03 2.8526370e-03 2.3006360e-03 2.4504620e-03 7.4433990e-04 1.3755240e-02
9.1579140e-01 3.9763890e-03 2.6231300e-03 2.1031220e-03 2.2176980e-03 6.6710920e-04 1.3218370e-02
9.1584701e-01 3.6598800e-03 2.4137390e-03 1.9250330e-03 2.0120870e-03 5.9851870e-04 1.2696780e-02
9.1590170e-01 3.3700630e-03 2.2229420e-03 1.7646070e-03 1.8303510e-03 5.3736140e-04 1.2190220e-02
9.1595546e-01 3.1045710e-03 2.0489080e-03 1.6197470e-03 1.6696970e-03 4.8294130e-04 1.1696540e-02
9.1600831e-01 2.8612790e-03 1.8899100e-03 1.4887220e-03 1.5272490e-03 4.3431740e-04 1.1217150e-02
9.1606023e-01 2.6378080e-03 1.7447610e-03 1.3700170e-03 1.4009290e-03 3.9091870e-04 1.0751510e-02
9.1611123e-01 2.4328000e-03 1.6119590e-03 1.2625600e-03 1.2888520e-03 3.5215550e-04 1.0299060e-02
9.1616131e-01 2.2452580e-03 1.4904660e-03 1.1652410e-03 1.1892540e-03 3.1740300e-04 9.8580320e-03
9.1621047e-01 2.0733530e-03 1.3796430e-03 1.0770170e-03 1.1004900e-03 2.8629970e-04 9.4313960e-03
9.1625870e-01 1.9153010e-03 1.2782390e-03 9.9652110e-04 1.0209310e-03 2.5846130e-04 9.0169380e-03
9.1630601e-01 1.7710050e-03 1.1855500e-03 9.2289750e-04 9.4957280e-04 2.3361230e-04 8.6173590e-03
9.1635241e-01 1.6387330e-03 1.1007310e-03 8.5580890e-04 8.8535380e-04 2.1125830e-04 8.2301330e-03
9.1639788e-01 1.5177540e-03 1.0230900e-03 7.9455770e-04 8.2744080e-04 1.9128430e-04 7.8563680e-03
9.1644243e-01 1.4067840e-03 9.5193080e-04 7.3854540e-04 7.7503880e-04 1.7335180e-04 7.4959060e-03
9.1648606e-01 1.3050990e-03 8.8630210e-04 6.8729380e-04 7.2751610e-04 1.5728940e-04 7.1495020e-03
9.1652877e-01 1.2118360e-03 8.2608890e-04 6.4065620e-04 6.8419430e-04 1.4282920e-04 6.8148880e-03
9.1657056e-01 1.1263520e-03 7.7077550e-04 5.9838470e-04 6.4488990e-04 1.2984120e-04 6.4934740e-03
9.1661143e-01 1.0479980e-03 7.1995030e-04 5.5996620e-04 6.0881570e-04 1.1812130e-04 6.1833870e-03
9.1665138e-01 9.7608490e-04 6.7297020e-04 5.2460850e-04 5.7530390e-04 1.0755200e-04 5.8842540e-03
9.1669041e-01 9.0985380e-04 6.2951880e-04 4.9179690e-04 5.4374480e-04 9.7985610e-05 5.5966530e-03
9.1672852e-01 8.4883560e-04 5.8922390e-04 4.6130170e-04 5.1406080e-04 8.9339620e-05 5.3191850e-03
9.1676571e-01 7.9229310e-04 5.5156120e-04 4.3296150e-04 4.8624930e-04 8.1524810e-05 5.0537780e-03
9.1680198e-01 7.3987760e-04 5.1650600e-04 4.0664310e-04 4.6018790e-04 7.4458340e-05 4.7966860e-03
9.1683733e-01 6.9147630e-04 4.8394630e-04 3.8245970e-04 4.3610140e-04 6.8080620e-05 4.5516540e-03
9.1687176e-01 6.4693060e-04 4.5392850e-04 3.6026790e-04 4.1398420e-04 6.2325350e-05 4.3165030e-03
9.1690527e-01 6.0594720e-04 4.2639220e-04 3.4006540e-04 3.9373030e-04 5.7122220e-05 4.0906450e-03
9.1693786e-01 5.6821890e-04 4.0099130e-04 3.2156780e-04 3.7504280e-04 5.2414760e-05 3.8746510e-03
9.1696953e-01 5.3324840e-04 3.7743840e-04 3.0449540e-04 3.5763860e-04 4.8133820e-05 3.6674960e-03
9.1700029e-01 5.0077800e-04 3.5547240e-04 2.8855620e-04 3.4126930e-04 4.4227740e-05 3.4704290e-03
9.1703012e-01 4.7049120e-04 3.3495800e-04 2.7365570e-04 3.2577330e-04 4.0657640e-05 3.2825930e-03
9.1705904e-01 4.4233780e-04 3.1582720e-04 2.5978140e-04 3.1120210e-04 3.7403320e-05 3.1022260e-03
9.1708703e-01 4.1610630e-04 2.9801200e-04 2.4681110e-04 2.9740020e-04 3.4420600e-05 2.9311700e-03
9.1711411e-01 3.9170060e-04 2.8142040e-04 2.3471180e-04 2.8447820e-04 3.1703300e-05 2.7676990e-03
9.1714027e-01 3.6895900e-04 2.6604340e-04 2.2334730e-04 2.7219790e-04 2.9207790e-05 2.6120790e-03
9.1716551e-01 3.4786650e-04 2.5184030e-04 2.1266160e-04 2.6053850e-04 2.6927590e-05 2.4638180e-03
9.1718983e-01 3.2837830e-04 2.3880460e-04 2.0256030e-04 2.4942400e-04 2.4832800e-05 2.3220730e-03
9.1721324e-01 3.1036220e-04 2.2690360e-04 1.9294770e-04 2.3878600e-04 2.2914060e-05 2.1871290e-03
9.1723572e-01 2.9373130e-04 2.1607610e-04 1.8374780e-04 2.2851810e-04 2.1137130e-05 2.0586770e-03
9.1725729e-01 2.7831270e-04 2.0615550e-04 1.7490320e-04 2.1856910e-04 1.9500460e-05 1.9357640e-03
9.1727794e-01 2.6389080e-04 1.9696780e-04 1.6637700e-04 2.0890200e-04 1.7984740e-05 1.8184630e-03
9.1729767e-01 2.5026430e-04 1.8830520e-04 1.5809190e-04 1.9944100e-04 1.6579810e-05 1.7057980e-03
9.1731648e-01 2.3728840e-04 1.8000560e-04 1.5001100e-04 1.9006640e-04 1.5279650e-05 1.5981520e-03
9.1733438e-01 2.2472520e-04 1.7186650e-04 1.4207200e-04 1.8077850e-04 1.4063050e-05 1.4945820e-03
9.1735135e-01 2.1237170e-04 1.6372690e-04 1.3423570e-04 1.7151720e-04 1.2920720e-05 1.3947630e-03
9.1736741e-01 2.0012370e-04 1.5545490e-04 1.2646400e-04 1.6220290e-04 1.1845490e-05 1.2984460e-03
9.1738255e-01 1.8798390e-04 1.4703630e-04 1.1874320e-04 1.5284740e-04 1.0831130e-05 1.2052800e-03
9.1739678e-01 1.7589120e-04 1.3847930e-04 1.1106470e-04 1.4345220e-04 9.8742550e-06 1.1152260e-03
9.1741008e-01 1.6388150e-04 1.2980820e-04 1.0344820e-04 1.3403980e-04 8.9720430e-06 1.0280080e-03
9.1742247e-01 1.5194430e-04 1.2101520e-04 9.5873930e-05 1.2459340e-04 8.1198500e-06 9.4341830e-04
9.1743394e-01 1.4004960e-04 1.1212330e-04 8.8340350e-05 1.1512050e-04 7.3150400e-06 8.6134530e-04
9.1744449e-01 1.2822100e-04 1.0312400e-04 8.0839980e-05 1.0562130e-04 6.5530670e-06 7.8151790e-04
9.1745412e-01 1.1643940e-04 9.4048260e-05 7.3378410e-05 9.6092970e-05 5.8316470e-06 7.0380830e-04
9.1746284e-01 1.0471170e-04 8.4867610e-05 6.5949520e-05 8.6542300e-05 5.1452310e-06 6.2799270e-04
9.1747064e-01 9.3017810e-05 7.5622370e-05 5.8549520e-05 7.6978260e-05 4.4915810e-06 5.5386150e-04
9.1747752e-01 8.1374620e-05 6.6322770e-05 5.1174930e-05 6.7395420e-05 3.8669580e-06 4.8134660e-04
9.1748348e-01 6.9751090e-05 5.6943610e-05 4.3823450e-05 5.7790590e-05 3.2674590e-06 4.1008090e-04
9.1748853e-01 5.8162630e-05 4.7527710e-05 3.6487740e-05 4.8183500e-05 2.6901670e-06 3.3999780e-04
9.1749266e-01 4.6597930e-05 3.8077260e-05 2.9173010e-05 3.8560590e-05 2.1303300e-06 2.7088650e-04
9.1749587e-01 3.5053340e-05 2.8586460e-05 2.1867350e-05 2.8927520e-05 1.5852790e-06 2.0247910e-04
9.1749816e-01 2.3519130e-05 1.9071210e-05 1.4572450e-05 1.9287850e-05 1.0507680e-06 1.3466730e-04
9.1749954e-01 1.1994540e-05 9.5391290e-06 7.2849280e-06 9.6453490e-06 5.2359040e-07 6.7244370e-05
9.1750000e-01 4.7608990e-07 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
