   r(mas)        I/I0_B        I/I0_V        I/I0_R        I/I0_I        I/I0_H        I/I0_K
4.4988876e-01 1.2005620e-01 1.5320120e-01 2.0463440e-01 2.8446670e-01 9.2640220e-02 1.2780210e-01
4.4994189e-01 1.1342120e-01 1.4164270e-01 1.8879060e-01 2.6427750e-01 8.2304220e-02 1.1537540e-01
4.4999457e-01 1.0677040e-01 1.3028040e-01 1.7304080e-01 2.4387250e-01 7.3124930e-02 1.0448300e-01
4.5004678e-01 1.0019870e-01 1.1927890e-01 1.5770130e-01 2.2367660e-01 6.4994660e-02 9.4930940e-02
4.5009853e-01 9.3772450e-02 1.0876810e-01 1.4298720e-01 2.0403770e-01 5.7805260e-02 8.6572020e-02
4.5014982e-01 8.7547600e-02 9.8866210e-02 1.2906930e-01 1.8521190e-01 5.1442440e-02 7.9238820e-02
4.5020064e-01 8.1564350e-02 8.9608810e-02 1.1605980e-01 1.6737670e-01 4.5811920e-02 7.2800860e-02
4.5025101e-01 7.5860910e-02 8.1051170e-02 1.0401210e-01 1.5067160e-01 4.0808670e-02 6.7149880e-02
4.5030091e-01 7.0455100e-02 7.3181260e-02 9.2933990e-02 1.3511960e-01 3.6358290e-02 6.2147090e-02
4.5035035e-01 6.5344350e-02 6.5999750e-02 8.2830060e-02 1.2076130e-01 3.2394810e-02 5.7714010e-02
4.5039934e-01 6.0536910e-02 5.9464860e-02 7.3671110e-02 1.0762880e-01 2.8873720e-02 5.3785250e-02
4.5044786e-01 5.6035820e-02 5.3564360e-02 6.5468570e-02 9.5760740e-02 2.5763500e-02 5.0315420e-02
4.5049592e-01 5.1832560e-02 4.8243140e-02 5.8126700e-02 8.5079460e-02 2.3007070e-02 4.7234610e-02
4.5054352e-01 4.7918970e-02 4.3458540e-02 5.1579510e-02 7.5481930e-02 2.0561850e-02 4.4495140e-02
4.5059065e-01 4.4278270e-02 3.9164330e-02 4.5762180e-02 6.6891910e-02 1.8387280e-02 4.2039410e-02
4.5063733e-01 4.0907070e-02 3.5314040e-02 4.0606670e-02 5.9238030e-02 1.6450290e-02 3.9841820e-02
4.5068355e-01 3.7781850e-02 3.1867730e-02 3.6043010e-02 5.2429180e-02 1.4725730e-02 3.7858100e-02
4.5072931e-01 3.4895630e-02 2.8781490e-02 3.2010150e-02 4.6371440e-02 1.3187120e-02 3.6069600e-02
4.5077461e-01 3.2227200e-02 2.6020510e-02 2.8452340e-02 4.1010030e-02 1.1813910e-02 3.4440280e-02
4.5081945e-01 2.9768430e-02 2.3547560e-02 2.5312270e-02 3.6260610e-02 1.0586010e-02 3.2952060e-02
4.5086382e-01 2.7496720e-02 2.1331140e-02 2.2539760e-02 3.2054250e-02 9.4827250e-03 3.1586240e-02
4.5090774e-01 2.5402230e-02 1.9346660e-02 2.0097870e-02 2.8343620e-02 8.4960340e-03 3.0330030e-02
4.5095120e-01 2.3473820e-02 1.7571970e-02 1.7950900e-02 2.5093190e-02 7.6186730e-03 2.9171190e-02
4.5099421e-01 2.1702350e-02 1.5986100e-02 1.6064830e-02 2.2248410e-02 6.8379440e-03 2.8109450e-02
4.5103675e-01 2.0069090e-02 1.4566100e-02 1.4404760e-02 1.9749580e-02 6.1411540e-03 2.7119560e-02
4.5107883e-01 1.8561970e-02 1.3292070e-02 1.2940560e-02 1.7552830e-02 5.5185340e-03 2.6189340e-02
4.5112045e-01 1.7178790e-02 1.2145650e-02 1.1647680e-02 1.5621840e-02 4.9612490e-03 2.5317680e-02
4.5116162e-01 1.5904930e-02 1.1116420e-02 1.0504380e-02 1.3920450e-02 4.4632130e-03 2.4493100e-02
4.5120233e-01 1.4729530e-02 1.0188690e-02 9.4911920e-03 1.2421330e-02 4.0164810e-03 2.3705730e-02
4.5124258e-01 1.3644800e-02 9.3488280e-03 8.5900720e-03 1.1094260e-02 3.6157640e-03 2.2954830e-02
4.5128237e-01 1.2642290e-02 8.5881490e-03 7.7854400e-03 9.9118360e-03 3.2528430e-03 2.2217460e-02
4.5132170e-01 1.1715730e-02 7.8965900e-03 7.0665660e-03 8.8633540e-03 2.9266790e-03 2.1511550e-02
4.5136057e-01 1.0859630e-02 7.2678420e-03 6.4255380e-03 7.9378080e-03 2.6350230e-03 2.0830140e-02
4.5139899e-01 1.0070090e-02 6.6983580e-03 5.8520840e-03 7.1215140e-03 2.3744630e-03 2.0171640e-02
4.5143694e-01 9.3407560e-03 6.1802190e-03 5.3392180e-03 6.4007050e-03 2.1415940e-03 1.9542190e-02
4.5147445e-01 8.6669170e-03 5.7083190e-03 4.8792920e-03 5.7620190e-03 1.9337030e-03 1.8928320e-02
4.5151149e-01 8.0437750e-03 5.2773100e-03 4.4656740e-03 5.1965940e-03 1.7474350e-03 1.8334430e-02
4.5154807e-01 7.4676570e-03 4.8829720e-03 4.0929430e-03 4.6945320e-03 1.5803100e-03 1.7761460e-02
4.5158420e-01 6.9339640e-03 4.5213920e-03 3.7564420e-03 4.2487720e-03 1.4305610e-03 1.7204170e-02
4.5161987e-01 6.4398320e-03 4.1891990e-03 3.4517500e-03 3.8508430e-03 1.2959850e-03 1.6659080e-02
4.5165509e-01 5.9813080e-03 3.8833200e-03 3.1757710e-03 3.4966600e-03 1.1747790e-03 1.6126180e-02
4.5168984e-01 5.5557490e-03 3.6014440e-03 2.9248640e-03 3.1809110e-03 1.0655130e-03 1.5606200e-02
4.5172414e-01 5.1610390e-03 3.3411880e-03 2.6965330e-03 2.8978610e-03 9.6707250e-04 1.5098190e-02
4.5175798e-01 4.7949530e-03 3.1011000e-03 2.4881170e-03 2.6442990e-03 8.7802800e-04 1.4601600e-02
4.5179137e-01 4.4562670e-03 2.8796950e-03 2.2980520e-03 2.4173250e-03 7.9780960e-04 1.4117670e-02
4.5182430e-01 4.1424250e-03 2.6752790e-03 2.1244800e-03 2.2137710e-03 7.2528260e-04 1.3644690e-02
4.5185677e-01 3.8516040e-03 2.4868080e-03 1.9660550e-03 2.0313610e-03 6.5974020e-04 1.3183150e-02
4.5188879e-01 3.5822700e-03 2.3126530e-03 1.8212080e-03 1.8677560e-03 6.0050260e-04 1.2732840e-02
4.5192035e-01 3.3327230e-03 2.1518360e-03 1.6888300e-03 1.7209430e-03 5.4688340e-04 1.2292200e-02
4.5195145e-01 3.1012800e-03 2.0031600e-03 1.5673660e-03 1.5887750e-03 4.9830600e-04 1.1863230e-02
4.5198210e-01 2.8863060e-03 1.8657250e-03 1.4559850e-03 1.4699260e-03 4.5433430e-04 1.1443570e-02
4.5201229e-01 2.6876450e-03 1.7387330e-03 1.3539640e-03 1.3630170e-03 4.1437220e-04 1.1034130e-02
4.5204202e-01 2.5028510e-03 1.6213500e-03 1.2605620e-03 1.2667490e-03 3.7800410e-04 1.0633240e-02
4.5207130e-01 2.3319780e-03 1.5131810e-03 1.1748010e-03 1.1798030e-03 3.4506020e-04 1.0241720e-02
4.5210013e-01 2.1735520e-03 1.4131100e-03 1.0955530e-03 1.1009460e-03 3.1504270e-04 9.8610290e-03
4.5212850e-01 2.0268460e-03 1.3203520e-03 1.0222220e-03 1.0292680e-03 2.8794910e-04 9.4907720e-03
4.5215641e-01 1.8909790e-03 1.2348530e-03 9.5463050e-04 9.6421230e-04 2.6331700e-04 9.1300970e-03
4.5218386e-01 1.7653520e-03 1.1555950e-03 8.9221790e-04 9.0499990e-04 2.4089620e-04 8.7799730e-03
4.5221087e-01 1.6486760e-03 1.0822600e-03 8.3462380e-04 8.5103440e-04 2.2054880e-04 8.4389730e-03
4.5223741e-01 1.5402730e-03 1.0139580e-03 7.8115440e-04 8.0151790e-04 2.0202690e-04 8.1085780e-03
4.5226350e-01 1.4399880e-03 9.5059340e-04 7.3171210e-04 7.5611850e-04 1.8521740e-04 7.7872450e-03
4.5228914e-01 1.3472410e-03 8.9190230e-04 6.8632610e-04 7.1463110e-04 1.6991950e-04 7.4760860e-03
4.5231432e-01 1.2616400e-03 8.3770000e-04 6.4495450e-04 6.7671080e-04 1.5597270e-04 7.1744480e-03
4.5233904e-01 1.1825260e-03 7.8745900e-04 6.0702610e-04 6.4178950e-04 1.4330850e-04 6.8821650e-03
4.5236331e-01 1.1092900e-03 7.4098410e-04 5.7186550e-04 6.0923000e-04 1.3177320e-04 6.5993460e-03
4.5238713e-01 1.0413510e-03 6.9753490e-04 5.3892490e-04 5.7860030e-04 1.2127730e-04 6.3263160e-03
4.5241049e-01 9.7826300e-04 6.5693040e-04 5.0816440e-04 5.4979240e-04 1.1172330e-04 6.0621610e-03
4.5243340e-01 9.1969160e-04 6.1906680e-04 4.7952240e-04 5.2277150e-04 1.0303730e-04 5.8086760e-03
4.5245585e-01 8.6516790e-04 5.8362950e-04 4.5290820e-04 4.9751360e-04 9.5127830e-05 5.5639230e-03
4.5247784e-01 8.1444640e-04 5.5057700e-04 4.2827770e-04 4.7393790e-04 8.7903370e-05 5.3272670e-03
4.5249938e-01 7.6714190e-04 5.1967070e-04 4.0539380e-04 4.5191640e-04 8.1280990e-05 5.0980120e-03
4.5252047e-01 7.2295940e-04 4.9073250e-04 3.8412930e-04 4.3142800e-04 7.5198200e-05 4.8744780e-03
4.5254111e-01 6.8164330e-04 4.6372210e-04 3.6443690e-04 4.1222410e-04 6.9573370e-05 4.6580350e-03
4.5256128e-01 6.4310740e-04 4.3847320e-04 3.4605450e-04 3.9423430e-04 6.4410870e-05 4.4488210e-03
4.5258101e-01 6.0716510e-04 4.1485690e-04 3.2891590e-04 3.7729200e-04 5.9651950e-05 4.2457160e-03
4.5260028e-01 5.7359940e-04 3.9274550e-04 3.1288670e-04 3.6119750e-04 5.5276240e-05 4.0512440e-03
4.5261909e-01 5.4219430e-04 3.7202280e-04 2.9784370e-04 3.4597570e-04 5.1257170e-05 3.8635940e-03
4.5263745e-01 5.1272910e-04 3.5247990e-04 2.8365520e-04 3.3143190e-04 4.7553680e-05 3.6836650e-03
4.5265536e-01 4.8496050e-04 3.3402540e-04 2.7023310e-04 3.1763760e-04 4.4140880e-05 3.5097310e-03
4.5267282e-01 4.5868040e-04 3.1656360e-04 2.5754110e-04 3.0448370e-04 4.0991140e-05 3.3429400e-03
4.5268982e-01 4.3397320e-04 3.0008500e-04 2.4555730e-04 2.9201850e-04 3.8079160e-05 3.1834650e-03
4.5270636e-01 4.1072680e-04 2.8463000e-04 2.3432030e-04 2.8025550e-04 3.5403410e-05 3.0298590e-03
4.5272245e-01 3.8897930e-04 2.7020410e-04 2.2383540e-04 2.6917750e-04 3.2926680e-05 2.8822000e-03
4.5273809e-01 3.6876780e-04 2.5682920e-04 2.1413460e-04 2.5889530e-04 3.0636160e-05 2.7414550e-03
4.5275327e-01 3.4997370e-04 2.4448050e-04 2.0515390e-04 2.4928180e-04 2.8522250e-05 2.6055650e-03
4.5276800e-01 3.3251590e-04 2.3305580e-04 1.9677960e-04 2.4026080e-04 2.6568870e-05 2.4765450e-03
4.5278228e-01 3.1619640e-04 2.2247050e-04 1.8889040e-04 2.3165710e-04 2.4757070e-05 2.3524960e-03
4.5279610e-01 3.0095610e-04 2.1264220e-04 1.8136390e-04 2.2341410e-04 2.3085130e-05 2.2337350e-03
4.5280947e-01 2.8659070e-04 2.0349000e-04 1.7410010e-04 2.1538850e-04 2.1524380e-05 2.1200430e-03
4.5282239e-01 2.7305680e-04 1.9494510e-04 1.6698470e-04 2.0745650e-04 2.0071640e-05 2.0105830e-03
4.5283485e-01 2.6014910e-04 1.8688040e-04 1.5998440e-04 1.9964320e-04 1.8715430e-05 1.9060730e-03
4.5284686e-01 2.4789480e-04 1.7926870e-04 1.5310050e-04 1.9188240e-04 1.7448780e-05 1.8054400e-03
4.5285842e-01 2.3619450e-04 1.7199960e-04 1.4633980e-04 1.8423840e-04 1.6262360e-05 1.7091310e-03
4.5286952e-01 2.2493770e-04 1.6501730e-04 1.3968250e-04 1.7661330e-04 1.5155640e-05 1.6161920e-03
4.5288017e-01 2.1408670e-04 1.5822280e-04 1.3311920e-04 1.6903070e-04 1.4114490e-05 1.5265800e-03
4.5289036e-01 2.0354440e-04 1.5154510e-04 1.2666120e-04 1.6153360e-04 1.3131220e-05 1.4400210e-03
4.5290010e-01 1.9322060e-04 1.4490930e-04 1.2028890e-04 1.5401930e-04 1.2203950e-05 1.3562770e-03
4.5290939e-01 1.8306340e-04 1.3826420e-04 1.1400270e-04 1.4652850e-04 1.1322680e-05 1.2751510e-03
4.5291823e-01 1.7301820e-04 1.3156700e-04 1.0779730e-04 1.3908950e-04 1.0485700e-05 1.1964710e-03
4.5292661e-01 1.6315100e-04 1.2484200e-04 1.0166760e-04 1.3165100e-04 9.6904430e-06 1.1200380e-03
4.5293454e-01 1.5339400e-04 1.1807210e-04 9.5618880e-05 1.2424420e-04 8.9336170e-06 1.0457840e-03
4.5294201e-01 1.4374510e-04 1.1128450e-04 8.9630530e-05 1.1683900e-04 8.2158960e-06 9.7361280e-04
4.5294903e-01 1.3423960e-04 1.0446870e-04 8.3720740e-05 1.0946380e-04 7.5320050e-06 9.0337420e-04
4.5295560e-01 1.2482540e-04 9.7618200e-05 7.7857560e-05 1.0209610e-04 6.8811980e-06 8.3494320e-04
4.5296172e-01 1.1551750e-04 9.0748100e-05 7.2060530e-05 9.4749030e-05 6.2619390e-06 7.6825900e-04
4.5296738e-01 1.0630090e-04 8.3852640e-05 6.6313850e-05 8.7409910e-05 5.6706030e-06 7.0312590e-04
4.5297259e-01 9.7172080e-05 7.6949340e-05 6.0615200e-05 8.0078100e-05 5.1045650e-06 6.3938020e-04
4.5297735e-01 8.8121520e-05 7.0009170e-05 5.4960100e-05 7.2764420e-05 4.5647270e-06 5.7699540e-04
4.5298165e-01 7.9146360e-05 6.3062870e-05 4.9346870e-05 6.5464380e-05 4.0452170e-06 5.1583720e-04
4.5298550e-01 7.0235130e-05 5.6099240e-05 4.3773460e-05 5.8158470e-05 3.5462680e-06 4.5581330e-04
4.5298890e-01 6.1375710e-05 4.9121570e-05 3.8228540e-05 5.0870580e-05 3.0647330e-06 3.9666120e-04
4.5299185e-01 5.2571680e-05 4.2123870e-05 3.2715540e-05 4.3596200e-05 2.5980090e-06 3.3847920e-04
4.5299434e-01 4.3805850e-05 3.5119700e-05 2.7225810e-05 3.6318800e-05 2.1450390e-06 2.8095300e-04
4.5299638e-01 3.5082730e-05 2.8106560e-05 2.1756240e-05 2.9047660e-05 1.7027880e-06 2.2404610e-04
4.5299796e-01 2.6384270e-05 2.1085440e-05 1.6302840e-05 2.1782580e-05 1.2694840e-06 1.6759050e-04
4.5299909e-01 1.7705930e-05 1.4060310e-05 1.0861470e-05 1.4519970e-05 8.4265060e-07 1.1152510e-04
4.5299977e-01 9.0451770e-06 7.0309270e-06 5.4289810e-06 7.2597990e-06 4.2021070e-07 5.5700260e-05
4.5300000e-01 3.9075660e-07 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
